DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	1q42.13	1	230101535	NR	GALNT2			ENSG00000143641			rs10746509-T	rs10746509	0	10746509	intron_variant	0	0.411631545200116	5E-9	8.301029995663981		0.008847726	[0.0059-0.0118] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	12q13.13	12	51955287	NR	ACVR1B			ENSG00000135503			rs11610143-G	rs11610143	0	11610143	intron_variant	0	0.201545735884893	4E-11	10.397940008672037		0.012195684	[0.0086-0.0158] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	12q21.1	12	72254719	NR	TRHDE-AS1, TRHDE			ENSG00000236333, ENSG00000072657			rs59211589-C	rs59211589	0	59211589	non_coding_transcript_exon_variant	0	0.161636997429959	2E-10	9.698970004336019		0.01256402	[0.0087-0.0164] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	5p15.31	5	7259740	NR	Metazoa_SRP - LINC02123	ENSG00000278701	ENSG00000250668		19722	87246	rs12513440-A	rs12513440	0	12513440	intergenic_variant	1	0.250254328177541	3E-8	7.522878745280337		0.009365995	[0.0061-0.0127] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	5q14.3	5	88337941	NR	TMEM161B-DT			ENSG00000247828			rs247911-G	rs247911	0	247911	intron_variant	0	0.473587563438305	1E-10	10.0		0.010942309	[0.0076-0.0143] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	5q14.3	5	88634051	NR	LINC00461			ENSG00000245526			rs10060622-C	rs10060622	0	10060622	intron_variant	0	0.282596689040602	1E-8	8.0		0.0106537985	[0.007-0.0143] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	5q14.3	5	88642739	NR	LINC00461			ENSG00000245526			rs7703782-A	rs7703782	0	7703782	intron_variant	0	0.136112413630729	1E-15	15.0		0.017889708	[0.014-0.022] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	5q14.3	5	88725017	NR	MEF2C, MEF2C-AS2			ENSG00000081189, ENSG00000245864			rs13170975-G	rs13170975	0	13170975	intron_variant	0	0.0544044079942681	4E-8	7.3979400086720375		0.017991157	[0.012-0.024] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	5q15	5	93760836	NR	FAM172A			ENSG00000113391			rs13184801-G	rs13184801	0	13184801	intron_variant	0	0.2249398619719	3E-8	7.522878745280337		0.009756338	[0.0063-0.0132] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	6q16.3	6	100530064	NR	ASCC3			ENSG00000112249			rs4461738-C	rs4461738	0	4461738	intron_variant	0	0.464582099701194	1E-9	9.0		0.008925479	[0.006-0.0118] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	6q16.3	6	104946746	NR	LIN28B			ENSG00000187772			rs314262-A	rs314262	0	314262	intron_variant	0	0.540533529542356	4E-8	7.3979400086720375		0.008068154	[0.0052-0.011] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	6p24.1	6	11712110	NR	ADTRP			ENSG00000111863			rs210915-T	rs210915	0	210915	3_prime_UTR_variant	0	0.805032828379718	1E-10	10.0		0.012211247	[0.0085-0.0159] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	6p24.1	6	12008029	NR	AMD1P4 - HIVEP1	ENSG00000215124	ENSG00000095951		145059	733	rs2296576-C	rs2296576	0	2296576	intron_variant	1	0.669079558941677	1E-9	9.0		0.009577898	[0.0065-0.0127] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	6p22.2	6	25338302	NR	CARMIL1			ENSG00000079691			rs2690083-T	rs2690083	0	2690083	intron_variant	0	0.345385070845726	2E-10	9.698970004336019		0.009813438	[0.0068-0.0128] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	6p22.2	6	25449798	NR	CARMIL1			ENSG00000079691			rs9295661-A	rs9295661	0	9295661	intron_variant	0	0.921644018656524	2E-9	8.698970004336019		0.01651509	[0.011-0.022] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	6p22.2	6	25710343	NR	SCGN - H2AC1	ENSG00000079689	ENSG00000164508		8560	13054	rs68006638-A	rs68006638	0	68006638	intron_variant	1	0.0863312632336129	2E-12	11.698970004336019		0.019228972	[0.014-0.025] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	6p22.2	6	26091108	NR	HFE, H2BC4			ENSG00000010704, ENSG00000180596			rs2071303-C	rs2071303	0	2071303	splice_donor_region_variant	0	0.349302483751096	2E-14	13.698970004336019		0.011804833	[0.0088-0.0148] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	6p22.2	6	26376640	NR	BTN3A2			ENSG00000186470			rs9393716-G	rs9393716	0	9393716	3_prime_UTR_variant	0	0.197943933788372	2E-10	9.698970004336019		0.011956034	[0.0083-0.0156] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	6p22.2	6	26465807	NR	BTN2A1			ENSG00000112763			rs2273558-C	rs2273558	0	2273558	intron_variant	0	0.308268608713756	2E-8	7.698970004336019		0.009430085	[0.0062-0.0127] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	6p22.2	6	27036319	NR	LINC00240			ENSG00000224843			rs57713596-T	rs57713596	0	57713596	intron_variant	0	0.128434193837032	2E-17	16.69897000433602		0.01893225	[0.015-0.023] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	6p22.1	6	27277561	NR	PRSS16 - POM121L2	ENSG00000112812	ENSG00000158553		20937	8342	rs115091345-C	rs115091345	0	115091345	intergenic_variant	1	0.0291430901452219	7E-9	8.154901959985743		0.02593482	[0.017-0.035] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	6p22.1	6	27428879	NR	MCFD2P1 - ZNF184	ENSG00000237154	ENSG00000096654		20883	21864	rs2893916-A	rs2893916	0	2893916	intergenic_variant	1	0.541146798462098	2E-13	12.698970004336019		0.011882648	[0.0087-0.015] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	6p22.1	6	27462347	NR	ZNF184			ENSG00000096654			rs113039233-A	rs113039233	0	113039233	intron_variant	0	0.284412772125483	1E-9	9.0		0.009887991	[0.0067-0.0131] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	6p22.1	6	27715793	NR	LINC01012 - GPR89P	ENSG00000281706	ENSG00000216915		2087	21207	rs9380010-G	rs9380010	0	9380010	intergenic_variant	1	0.250213646683578	2E-15	14.698970004336019		0.013497693	[0.01-0.017] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	6p22.1	6	28023229	NR	ZSCAN16-AS1			ENSG00000269293			rs149979-A	rs149979	0	149979	intron_variant	0	0.229781730844995	1E-10	10.0		0.012256198	[0.0085-0.016] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	6p22.1	6	28091680	NR	ZSCAN16-AS1			ENSG00000269293			rs3734572-C	rs3734572	0	3734572	intron_variant	0	0.0394579031866205	1E-9	9.0		0.028246256	[0.019-0.037] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	6p22.1	6	28371701	NR	ZKSCAN3 - ZSCAN12	ENSG00000189298	ENSG00000158691		2529	7254	rs116537337-G	rs116537337	0	116537337	regulatory_region_variant	1	0.0418089307886166	2E-13	12.698970004336019		0.029144192	[0.021-0.037] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	6p21.33	6	31111032	NR	RNU6-1133P - C6orf15	ENSG00000222895	ENSG00000204542		27923	191	rs3132556-T	rs3132556	0	3132556	regulatory_region_variant	1	0.184341545793891	2E-14	13.698970004336019		0.015899843	[0.012-0.02] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8p23.1	8	10451522	NR	MSRA - LINC03022	ENSG00000175806	ENSG00000253641		22631	23043	rs34144801-C	rs34144801	0	34144801	intergenic_variant	1	0.175459487011279	2E-8	7.698970004336019		0.01431544	[0.0093-0.0193] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8p23.1	8	10664380	NR	RP1L1			ENSG00000183638			rs4841411-G	rs4841411	0	4841411	intron_variant	0	0.429623134500431	2E-22	21.69897000433602		0.018416768	[0.015-0.022] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8p23.1	8	10952941	NR	XKR6			ENSG00000171044			rs10096511-G	rs10096511	0	10096511	intron_variant	0	0.52790342716746	1E-31	31.0		0.021721173	[0.018-0.025] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8p23.1	8	11204283	NR	XKR6 - LINC00529	ENSG00000171044	ENSG00000236827		2450	1403	rs6981523-T	rs6981523	0	6981523	intergenic_variant	1	0.507223189534633	7E-32	31.154901959985743		0.021959106	[0.018-0.026] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8p23.1	8	11576271	NR	LINC00208			ENSG00000170983			rs2409797-C	rs2409797	0	2409797	non_coding_transcript_exon_variant	0	0.540638682420715	3E-29	28.522878745280337		0.020931683	[0.017-0.025] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8p23.1	8	11827833	NR	FDFT1			ENSG00000079459			rs1692799-G	rs1692799	0	1692799	intron_variant	0	0.678218532376448	2E-11	10.698970004336019		0.013663843	[0.0097-0.0176] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8p23.1	8	11966092	NR	OR7E161P - DEFB136	ENSG00000206014	ENSG00000205884		36529	7845	rs4128297-A	rs4128297	0	4128297	regulatory_region_variant	1	0.210325733771477	2E-11	10.698970004336019		0.015382724	[0.011-0.02] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8p23.1	8	11986249	NR	DEFB135 - DEFB134	ENSG00000205883	ENSG00000205882		1659	6925	rs4841662-A	rs4841662	0	4841662	intergenic_variant	1	0.48083844388898	2E-21	20.69897000433602		0.017890655	[0.014-0.022] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8q24.3	8	142231572	NR	TSNARE1			ENSG00000171045			rs4129585-C	rs4129585	0	4129585	intron_variant	0	0.560468698629239	2E-8	7.698970004336019		0.00843089	[0.0055-0.0114] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8p12	8	35567679	NR	UNC5D			ENSG00000156687			rs2589341-C	rs2589341	0	2589341	intron_variant	0	0.342884126420768	8E-9	8.096910013008056		0.008905975	[0.0059-0.0119] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8q12.3	8	64636785	NR	CYP7B1			ENSG00000172817			rs7841297-C	rs7841297	0	7841297	intron_variant	0	0.84993761919202	4E-11	10.397940008672037		0.01441694	[0.01-0.019] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8p23.1	8	8240516	NR	FAM86B3P, FAM86B3P, ALG1L13P			ENSG00000173295, ENSG00000291049, ENSG00000253981			rs2945232-C	rs2945232	0	2945232	non_coding_transcript_exon_variant	0	0.465417480813385	1E-27	27.0		0.020243598	[0.017-0.024] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8p23.1	8	8506387	NR	LINC02950 - RN7SL178P	ENSG00000254153	ENSG00000263616		45050	75965	rs2921036-C	rs2921036	0	2921036	intergenic_variant	1	0.509535735305944	3E-32	31.522878745280337		0.02199825	[0.018-0.026] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8p23.1	8	8507414	NR	LINC02950 - RN7SL178P	ENSG00000254153	ENSG00000263616		46077	74938	rs117374667-G	rs117374667	0	117374667	intergenic_variant	1	0.0805505510289749	4E-8	7.3979400086720375		0.018779427	[0.012-0.025] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8q21.13	8	83347208	NR	DPPA3P9 - LINC01419	ENSG00000253581	ENSG00000253898		367322	56550	rs4739938-G	rs4739938	0	4739938	intergenic_variant	1	0.086101915974297	4E-8	7.3979400086720375		0.014311916	[0.0092-0.0194] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8p23.1	8	8795379	NR	MFHAS1			ENSG00000147324			rs7832968-A	rs7832968	0	7832968	intron_variant	0	0.467930906653034	5E-31	30.30102999566398		0.02162454	[0.018-0.025] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8p23.1	8	8922566	NR	RNU6-682P - SNORA70	ENSG00000200713	ENSG00000206886		26648	39009	rs11776911-A	rs11776911	0	11776911	intergenic_variant	1	0.223490481127237	1E-9	9.0		0.013565886	[0.0092-0.0179] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8p23.1	8	9057302	NR	ERI1			ENSG00000104626			rs2921378-G	rs2921378	0	2921378	intron_variant	0	0.463797103773801	1E-27	27.0		0.020232957	[0.017-0.024] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8p23.1	8	9308144	NR	PPP1R3B-DT			ENSG00000248538			rs427731-C	rs427731	0	427731	intron_variant	0	0.632734818911756	2E-13	12.698970004336019		0.014833495	[0.011-0.019] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
